나이,연봉,재산,예금,자동차배기량,자녀수,신청금액,신청기간월,학력점수,결혼점수,회사규모점수,대출분류점수,승인여부
64,99115810,55797696,141016326,2000,1,70470273,84,8,5,4,8,1
45,92781199,460277085,148290353,2500,2,146143693,36,8,7,5,7,1
25,144945374,467455897,139321277,0,4,28449368,12,10,4,9,8,1
49,101561552,77656510,187342711,0,1,69358568,12,6,7,3,7,1
36,53741556,16937732,47458855,3000,1,8322196,84,8,5,7,5,1
22,58010833,494920690,37891290,2000,2,50842743,36,6,7,5,5,0
24,111689863,241125796,121942297,0,0,99235437,36,8,5,9,5,1
35,115606757,286037702,118975401,0,0,39634615,60,6,7,10,7,1
59,59454510,307952366,102019666,2000,2,121932829,84,10,7,5,8,1
22,64894717,394834231,870638,1600,0,28038591,84,6,7,7,4,1
59,148837346,405993984,111047645,1600,0,150318592,12,6,7,10,5,1
59,33253831,96962612,186559611,3500,4,184724629,120,3,7,9,7,0
42,72603853,118318370,66915537,1600,2,80255465,24,6,4,3,5,0
50,28118179,438416514,193519838,2500,3,108000183,84,6,7,7,8,1
26,126740187,409758802,71351335,2000,3,100260105,60,6,7,3,4,1
31,32004959,308809690,27970900,0,0,158152117,12,10,7,10,5,1
49,107620956,497349579,79680682,2000,3,198867250,36,6,5,5,4,1
42,27342845,367591971,98922262,1600,3,148458765,36,6,5,3,5,0
28,107471154,107918384,125892882,0,0,46833394,24,8,7,5,5,1
24,129594803,423322032,100975632,0,4,140735629,12,3,7,9,5,1
41,71846798,207366318,107343725,1600,1,125073978,48,10,7,4,5,1
40,87876444,18076330,4813407,2000,4,45973377,60,6,4,5,5,0
56,72200425,160710638,50724033,3500,2,51987557,12,6,7,9,7,0
25,59063538,381775617,62139331,2500,1,132293427,48,6,7,10,8,0
26,124424242,480103103,197417707,0,1,162524638,36,3,7,5,5,1
22,55360334,138068208,59113547,2000,0,153668792,36,8,5,4,5,0
25,113982645,123258162,179315769,0,1,123250318,48,6,7,3,5,1
33,46805620,281808292,60947240,0,0,187820746,48,2,4,5,5,0
48,52480993,405841949,19222066,0,3,147553879,24,6,7,9,5,0
63,63739951,373262841,49523479,1600,2,110673611,12,8,7,5,5,0
44,96590329,279979451,54565676,0,2,164159974,36,2,7,5,5,1
46,79074901,315694840,195649718,1000,1,61644375,60,6,5,2,5,1
42,116868825,121049478,134858301,0,0,56381085,36,8,5,4,6,1
45,47763749,216287132,186336199,1000,1,194433743,12,3,7,5,5,0
46,21387397,127682813,166999004,3000,0,190215231,48,8,7,9,5,1
53,120952471,442208987,115719698,3500,0,176700653,24,8,7,4,5,1
53,126814413,56277253,135077584,2000,2,46801973,120,6,4,4,4,1
26,27732421,339870278,124967438,1600,3,119599351,36,6,5,3,5,0
57,99417977,130141598,133252605,2000,2,109334767,24,6,7,3,4,1
63,69166881,237788704,52954732,2000,0,44606154,48,10,7,5,8,1
63,123206435,149706390,81625026,2000,2,92318693,84,10,4,5,4,1
60,133673892,161622658,118523162,0,0,95703441,12,8,7,9,7,1
37,130630489,130196506,7185693,1000,0,51921414,36,6,7,5,8,1
54,121036552,376396460,96566980,1000,4,191201759,12,10,7,7,4,1
42,54976789,182857928,171945386,1000,0,101079423,60,10,7,5,8,1
30,125545653,363178508,98473545,1000,0,107353913,12,6,5,10,4,1
27,89352201,228034965,110464673,2000,1,121722883,120,6,5,3,5,1
56,26858359,273623021,40381024,2000,0,177955725,84,10,5,10,7,1
60,79402050,271643737,158868668,0,0,108995388,48,10,5,10,7,1
43,142480529,487926039,71775657,0,2,110488324,48,3,7,9,7,1
62,135421715,183531227,191317510,2000,2,51837700,60,2,7,3,5,1
26,33294356,103842047,198742961,0,2,122549352,120,6,5,5,5,1
63,116736469,455895970,183200108,0,0,79324158,12,2,5,7,8,1
44,124753072,87419644,16975348,2500,3,131122391,84,6,7,3,5,1
38,55280464,417211422,66636631,1600,3,63645539,48,6,5,2,5,1
33,81309114,75107447,189027527,2500,0,144567032,48,6,5,5,6,1
44,112428432,329362167,160906658,2500,1,125686042,48,10,4,5,6,1
37,77075393,75270406,182236717,2500,1,97524374,48,6,5,7,5,1
24,34663599,461542909,114510638,0,2,23851124,24,8,5,5,5,1
51,111764717,282504141,96079517,0,4,127258791,120,3,5,5,8,1
43,138513029,164636919,21299263,0,4,172559396,36,8,7,3,5,1
30,104823014,70161387,167894308,0,1,38359507,24,6,7,5,5,1
50,120594097,185596118,149028309,1600,0,21520295,48,3,5,4,7,0
58,66587129,352510017,11775320,2000,0,12715912,120,6,7,7,8,1
44,43815771,192475441,41882917,3500,1,11204653,84,6,5,10,7,0
34,103560576,123047068,111455512,2500,1,169203488,12,8,7,10,4,1
53,62610256,288704724,136880480,1600,4,146884913,24,6,7,5,5,1
44,131809557,208910926,27534052,2000,0,44448175,60,6,5,7,5,1
38,35941646,82903118,48964963,0,1,183837918,36,6,7,2,7,0
61,76350280,76993995,38622042,1600,0,31391263,12,6,7,3,8,0
42,71574588,353730995,43999430,2500,3,77961733,24,3,4,4,5,0
23,141947000,487335947,184142624,0,4,93161119,36,6,4,3,4,1
58,39907524,116547035,143163914,1600,3,19799671,120,8,7,7,5,1
27,21280087,386574300,147421396,2500,0,72757469,84,6,4,9,6,1
65,50951077,43803351,158799062,0,0,24866735,120,6,7,2,4,0
39,126635991,190787959,71314608,3500,1,159006006,24,6,4,7,7,1
51,47211836,253344076,153436922,0,2,14131481,60,6,7,2,5,1
43,51314148,134373472,195682678,2500,0,8341631,48,8,7,5,4,1
54,36886844,264789208,139678849,1000,4,147837243,60,10,7,10,5,1
51,113006706,441307213,83350622,0,3,157265421,48,6,4,5,7,1
38,28992644,472218981,143271957,0,0,101647852,36,6,5,2,8,0
64,63057079,50278477,180158940,2000,1,66985154,24,6,5,4,5,0
53,56724834,135922966,25752308,2500,2,51108360,24,10,4,4,5,0
63,92170764,489566958,53058935,2000,0,27820440,60,8,7,7,6,1
35,114954114,135209205,183859243,3000,0,99424883,12,10,4,10,5,1
31,89273936,346353675,189246580,2500,2,100762380,36,6,7,9,8,1
57,141033379,126726846,96827825,0,3,93912346,84,8,7,5,5,1
55,143687543,178182796,74910192,2000,4,156761206,48,8,7,10,5,1
30,66990492,95639493,56556361,1000,0,24456487,120,6,5,7,8,1
63,121098448,428150096,99750308,1600,3,135651954,36,6,7,7,5,1
49,116044179,441324381,186906230,0,1,83305627,120,6,4,4,7,1
32,136085396,148456253,29961925,0,0,51985227,84,8,7,3,6,1
35,78232673,411794912,83966127,2000,2,137910851,60,10,7,5,8,1
60,88961514,179120825,182321571,0,4,43547190,84,3,7,7,8,1
40,74050660,49509711,69823854,2000,0,50028813,24,6,7,10,8,1
36,130548999,379038198,153616281,3000,0,199716402,48,10,4,5,7,1
49,49861300,298223124,77851957,0,2,178290401,48,3,5,3,6,0
45,51162180,137191221,160985335,2000,0,140942128,84,6,5,5,5,1
29,68438663,126499870,196200469,2000,2,66573737,48,3,7,7,4,1
64,49944568,487811685,77564402,0,2,109660078,48,3,7,10,8,0
30,92930888,431250520,169019730,2000,2,29690080,36,10,4,5,7,1
54,37483713,404899164,197683364,0,0,70120546,36,6,5,4,7,1
54,61624208,64008854,196766028,0,2,18254254,84,8,4,7,5,1
40,138747810,377593637,86754216,0,1,124012074,120,3,4,5,7,1
24,73199312,107270110,97152224,1600,0,172211669,120,3,5,5,8,0
31,117270383,488694471,60680312,1600,3,162862503,60,10,4,3,4,1
61,34750084,26044593,62803752,1000,2,171935847,84,6,7,9,6,0
63,52183386,176069241,98494124,0,0,39046945,84,3,7,5,8,0
22,124954930,214323920,40103718,2500,0,131766499,120,2,5,9,8,1
50,119189081,412101455,142224659,2500,0,191564697,24,6,4,3,6,1
55,70200269,383111409,107261706,1600,4,157733977,84,6,7,10,5,1
34,144071597,187496072,179613571,0,3,5661123,84,6,4,3,5,1
22,138383592,282780146,162116486,0,0,177049789,24,3,7,5,7,1
55,145099097,417797581,64494222,2500,1,142627070,36,6,7,9,4,1
50,75628909,9099796,101160924,0,0,28802100,60,6,5,5,7,0
34,45671565,401089049,150102985,0,2,66195403,120,6,5,5,8,1
50,101465623,473448012,38640025,1600,0,27915388,12,8,7,2,7,1
60,109020510,16032260,6319545,2000,0,147313047,84,6,4,7,5,0
45,36307431,22790493,170460905,1600,2,5687157,84,8,5,5,4,1
47,122242794,172257002,27510051,0,3,95581825,84,3,4,3,6,1
38,22347828,43884781,177882286,2000,2,199962749,48,10,4,4,7,0
28,82754690,239638040,182721604,2000,3,170970454,84,10,7,3,5,1
34,63032113,364355342,92140087,2000,3,119508234,24,6,5,5,4,0
26,116239397,283449617,161356342,0,2,140317158,48,10,4,5,5,1
47,60658894,98215954,72638249,2000,0,122709564,24,6,5,5,7,0
24,127484924,327405650,171652909,1600,2,163114959,84,8,5,5,5,1
28,97343953,342427239,164936376,1600,0,177767040,12,8,5,7,5,1
60,123206137,466222977,15703677,1600,0,154485514,120,3,4,5,5,1
22,148614282,73398448,116520348,0,2,40482693,84,6,7,10,6,1
38,108290584,346168082,127999780,0,3,77641672,24,6,5,10,5,1
64,148043541,455713609,171458,0,1,157959601,84,6,5,10,7,1
46,23748722,250782076,195983663,1000,1,165519628,12,6,7,4,7,0
24,63958198,180899839,81313514,1600,1,127616533,24,6,5,5,7,0
36,34020924,85374747,103468641,2000,1,144258318,36,6,4,5,5,0
50,54099641,433393443,38960815,0,1,39027219,48,8,7,5,5,1
64,129055426,197123187,122183715,3000,2,77669832,60,3,7,7,6,1
53,24202024,462441221,162123973,0,2,109254074,60,6,5,5,5,0
47,87623781,423879149,117178469,1000,4,196823139,24,6,7,7,6,1
37,93726731,188319925,157607009,0,1,160847040,60,8,5,4,5,1
46,92949649,286957154,146221592,2000,0,42560855,84,10,7,10,5,1
49,81788619,13587018,47531562,2000,2,73719275,48,3,7,5,8,0
30,122778385,131610701,87162568,3000,1,47295167,36,8,5,5,8,1
22,37360601,355136424,29725376,1000,2,34690522,36,10,5,5,6,0
50,60375012,338955472,8387175,0,0,28396117,12,2,7,10,7,1
43,100044386,176684729,12613791,2000,2,193312092,60,6,5,3,8,0
37,109823677,404304015,188499985,2000,1,181793545,84,6,7,5,8,1
62,72539296,117918025,196907491,3000,1,99232631,48,6,7,3,5,1
65,133798264,230635266,18995501,0,1,111966203,60,6,5,7,7,1
62,74014141,236265317,67038687,2000,2,168531436,48,6,7,3,5,0
28,72360897,170408384,22884136,0,3,131523480,120,6,7,7,7,1
35,24706943,477333050,166845764,1600,0,147868293,12,8,7,10,5,1
50,91648373,348342016,99259418,0,0,159272664,120,3,7,10,7,1
40,112128509,269599667,124252351,2000,1,99190607,84,3,7,7,5,1
40,34876961,255257546,107982173,2000,0,195084613,120,2,5,4,8,0
23,59706259,79648046,142050716,0,1,127531169,60,2,7,7,8,0
62,121563403,186093448,63826448,1000,0,128529624,120,8,5,4,5,1
36,67569526,336386657,27498670,1000,0,32503801,36,6,7,7,5,1
24,51408320,462285109,3524000,0,0,197608756,12,2,5,5,6,0
32,107386086,408232029,89138577,0,4,18801229,84,6,7,9,6,1
51,45578641,150194901,181566885,1000,3,197199088,120,8,7,5,8,1
61,136434879,216978312,61053307,2000,2,182560289,60,3,4,4,4,1
39,33727791,41458760,39191364,1000,1,172001952,36,6,7,7,8,0
23,111851474,51086161,185208549,1000,1,136351745,36,8,7,10,6,1
53,84941331,235115193,21089727,3000,0,123727327,48,10,7,5,7,1
29,133090843,265109703,10360206,0,0,199340903,36,8,7,9,8,1
43,36405361,132013547,175882634,2000,3,194929509,24,10,7,7,4,0
27,108126339,321391344,140181876,1600,1,163307451,120,6,5,4,7,1
33,94367103,351690342,84413727,3000,4,21937987,60,8,7,9,6,1
61,82411718,149558065,150468794,1000,1,77572489,60,6,7,9,5,1
57,83882944,379212362,148287990,2000,1,173855922,48,3,7,2,5,1
36,113857005,102802459,8012112,0,0,141991463,36,8,7,3,8,1
49,141906415,272125688,135249362,3000,3,28790819,48,10,7,10,7,1
39,31862715,402140546,128174475,1000,1,72908465,24,6,4,9,5,0
23,22535344,268504542,192755827,1600,0,8787973,48,3,5,9,4,1
34,124741623,453981359,193324522,0,0,179096637,60,6,5,5,5,1
36,34062020,29250616,75559865,3000,2,150666030,84,10,5,10,5,1
41,148270583,294156922,117968382,2000,0,89992867,84,6,4,5,5,1
50,100515272,280877726,28271474,0,0,153275679,48,6,5,7,6,1
63,104612631,330176664,13291305,0,1,187017327,60,3,7,5,5,1
50,45855921,416703419,86555974,1000,0,59578880,12,6,5,3,7,0
24,51240600,362926542,137976402,0,1,60734284,24,8,5,4,6,0
40,105715539,395141367,113552224,1000,0,99117038,120,2,7,3,6,1
24,138264488,144408362,85931384,3500,1,142845427,24,6,7,5,5,1
35,147710772,193748689,163622509,2000,1,198642299,60,6,5,5,4,1
61,45744023,313388487,158885494,3000,0,36771633,84,10,7,9,8,1
25,37435550,276730735,146388411,1600,1,71716435,12,10,5,4,8,1
32,27332176,480551937,15406449,2000,1,75870795,36,6,7,3,5,0
52,132878612,93417249,159293925,1600,2,146535674,48,3,5,4,8,1
64,58312930,175639186,183884263,1000,2,177886570,120,2,7,4,5,1
53,20235564,286377616,11888417,1600,3,40840051,120,8,5,9,5,0
48,49096351,433981884,80334277,1600,2,144161819,36,10,7,5,4,1
51,64257340,464674262,197671097,3500,0,182376293,120,6,5,5,5,1
64,148828202,168018165,119847771,1600,1,28652655,12,6,7,5,5,1
23,88060407,33554230,102715480,2500,2,128836696,24,8,7,3,8,0
30,46612813,210809848,35489229,2000,2,44464892,36,10,7,9,5,1
49,63526384,197172071,113097256,1600,0,91022479,12,2,7,5,8,0
52,62939999,493243533,87808652,1600,0,29727703,24,3,4,10,5,1
55,22564347,215530622,25488611,1000,3,138305742,84,6,4,5,6,0
36,37573797,152861499,92866530,0,1,83268199,36,6,7,2,8,0
46,110375539,182688687,32879861,2000,1,115614275,120,8,7,7,5,1
57,35632628,198463140,146132724,3000,1,107090753,84,8,7,5,5,1
29,49995455,410770191,194729673,0,0,140327036,24,10,7,7,5,1
30,65595848,40507446,93915409,3000,2,179637776,60,6,7,9,5,0
58,118505542,158253524,126473666,0,2,59551120,120,6,5,5,5,1
60,95712125,483159245,86195104,1600,2,121057528,24,3,7,5,5,1
53,109569998,76551252,27690770,1000,0,116884443,24,6,7,10,6,1
38,93711602,371300660,194111057,0,2,66453337,120,6,7,4,5,1
56,108867015,178196750,25915732,0,0,102419300,12,10,7,5,6,0
58,20369479,290892763,22325361,1000,4,12888368,12,6,5,5,5,0
40,141016758,49774019,91834588,0,1,88251948,48,6,7,5,7,1
65,34419630,153205833,131777453,0,2,57752742,120,10,4,5,4,1
50,72812382,250432470,70984654,0,2,173475251,12,10,5,3,5,0
28,120234988,115850329,38503404,0,4,74769379,60,6,7,7,7,1
49,76579993,270934971,163792673,0,4,42480896,60,3,4,7,7,1
30,143089531,109879657,72620664,1600,0,108285888,84,6,7,3,5,1
49,80786563,325050276,38864194,2500,1,163138067,24,6,4,3,5,0
27,133742122,452177170,73016975,0,1,74038922,12,8,4,7,5,1
50,125407654,42744318,42910841,0,0,170131930,120,8,5,10,5,1
38,147528219,108308017,103889547,2000,3,68595263,120,6,5,4,6,1
37,140451211,422211513,133657877,0,0,148441616,120,10,5,7,5,1
44,136756098,315776742,159911475,2000,0,27473979,48,8,7,2,6,1
52,115108564,39354458,45512406,0,0,17129107,12,2,4,4,5,0
24,67709759,243175057,33390801,0,1,148827301,120,10,5,3,5,1
42,33796304,104879257,3920684,0,3,76837651,48,6,4,3,8,0
47,109523856,99548197,45617553,0,2,81634078,24,3,5,5,6,0
57,147225030,470322671,4781070,2000,0,116959766,120,6,4,5,5,1
63,114458576,380770774,69094840,0,0,197439681,120,6,5,5,5,1
58,140734818,348115296,29138617,3500,4,38444411,84,6,7,3,5,1
43,124559612,119464408,115979119,1000,0,63471545,84,6,5,4,5,1
63,41204907,59286716,76745351,3000,4,131497212,60,10,5,7,6,0
33,52396490,435416310,18717068,0,3,141687844,12,6,5,4,6,0
63,64442528,2939784,79973292,0,2,142698325,12,10,5,5,5,0
34,41873857,194048211,41869623,1600,3,121104027,60,6,5,10,8,0
32,95614673,138806251,136035470,0,0,119715353,60,3,7,5,5,1
37,146808568,285188100,72887248,2500,3,33880855,84,6,7,7,6,1
29,118989648,125254217,29406001,1600,0,167751947,84,3,7,3,6,0
61,75040277,155602679,69920346,2000,1,6734683,84,3,7,10,5,0
61,20585582,425019927,44875666,0,1,86427565,36,8,7,5,5,0
23,60725881,301594411,159155800,2000,1,47004804,36,6,4,4,5,1
51,88478707,72841263,196673512,1600,0,25346283,36,8,7,9,4,1
51,62152613,363235771,5098277,2000,2,67300706,60,6,7,5,5,0
33,34434539,103729600,138004027,0,2,133151522,36,3,5,4,7,0
31,77559444,216502465,52791566,3000,4,101931167,12,8,7,5,5,0
65,52922866,323303618,13281728,3500,1,175337543,60,6,7,7,8,0
32,138200208,135964768,2870261,2500,1,121938663,12,6,5,5,6,0
36,33228088,192053407,176201933,1600,3,54361137,60,6,7,4,5,1
37,26389841,367074798,70721300,1600,3,105468084,120,3,5,3,5,1
38,20690841,468955476,198908778,0,2,49340231,24,6,5,5,5,1
47,62649058,264622528,88475433,3000,2,39838012,12,6,7,7,4,1
23,105850288,4985485,37519550,3500,1,191229002,120,3,5,10,8,1
33,114953787,169231875,155428713,0,1,96266402,60,6,5,3,5,1
47,78924018,199317167,185298443,1000,3,131985577,48,10,5,4,5,1
44,108962724,169586810,163124206,2500,2,175319294,60,6,7,3,5,1
39,66788824,218134430,149039846,0,0,67824642,24,10,5,5,8,1
53,106814808,316333126,66939938,0,0,158859921,60,3,7,5,7,1
59,25277478,60564013,12898072,3500,1,158821252,24,8,5,7,5,0
24,70797887,136315254,40259869,2500,2,165682320,36,8,5,7,5,0
59,122810458,253824043,89362050,3000,0,41945586,12,6,5,7,6,1
24,124390783,157786654,191239974,0,2,192753845,24,2,7,2,4,0
51,113099341,495542669,144570835,0,1,58582352,48,6,5,3,8,1
22,46551020,215715733,165656609,2000,0,156478880,12,3,7,4,8,0
51,52136665,434899576,55458779,1600,0,36649650,60,6,7,7,5,1
53,149491534,448254917,136764605,0,3,185224276,60,2,7,5,6,1
49,33439140,418003499,172487628,2500,0,88429833,24,10,7,5,5,1
42,43486150,23449120,95882302,3000,0,135387423,120,6,7,5,4,0
34,36903413,473873365,85978372,0,0,170787405,48,6,4,5,6,0
48,62595145,64371281,143880902,0,0,60065370,24,3,5,9,7,0
57,47322858,17201813,111982337,0,0,80854222,120,6,5,3,8,0
28,84699434,207184803,198634216,1600,1,66110895,48,6,5,10,7,1
43,81882691,97317016,85020560,0,1,60159750,84,6,4,5,5,1
31,137195730,92098264,35188655,1600,1,104508782,24,6,4,10,7,1
60,24516193,143909806,94387010,1600,0,111615273,36,10,7,7,7,0
36,61584344,124202802,47040998,2500,2,19980437,36,6,7,2,7,1
36,97565525,342397701,112250764,0,0,136292107,36,8,4,3,6,1
25,98624229,93388653,25159398,1600,3,86900255,24,6,5,10,5,1
53,82416409,271559152,189995254,2000,0,178458221,120,2,7,5,6,1
44,126036520,493213273,171964576,1600,3,177676871,12,3,4,5,4,1
27,28153882,216191210,31113079,3500,1,145418092,60,6,7,4,8,0
45,126013409,320936554,34478584,2000,1,171487721,12,8,5,5,8,1
41,84318051,484685838,102487734,3000,1,184890246,60,8,7,10,5,1
58,37388890,68819499,154576277,0,1,117579129,48,6,5,5,6,0
41,135141248,209303504,43815867,1600,2,194521740,36,6,5,10,5,1
33,104399741,425096200,12194343,1600,2,191302777,36,6,7,5,5,1
54,41260939,466152841,109106855,3500,3,26427119,60,6,5,7,5,1
49,24374464,300618028,138319422,0,1,106937232,36,8,5,10,8,1
29,38344254,71710301,48873098,0,0,27321155,12,6,7,7,8,0
22,99143734,450735791,147953557,2000,4,138406045,24,6,7,10,5,1
58,43308510,87223283,190128756,0,2,154228778,36,3,5,7,6,0
43,49349199,176438924,27414888,2000,1,177512203,84,3,5,9,5,1
27,23268164,187753988,102205813,3500,4,131751860,120,8,4,5,5,0
42,113980987,223645769,11368390,3000,4,93528591,120,6,5,5,5,1
53,125347371,395082907,41332201,0,0,35407712,36,6,7,5,8,1
56,123590262,401072189,17963870,0,0,29395276,84,6,4,7,7,1
36,36583859,359827536,80801324,1600,0,99705121,48,3,7,5,5,0
26,137429146,11064337,164166358,1600,2,167346801,24,6,5,9,5,1
27,107396247,282422551,115426090,2000,2,151390152,60,6,7,10,8,1
46,136678720,373746477,44516967,2000,2,176756343,24,8,7,9,5,1
61,78130865,222312620,8022129,2000,2,163143091,24,2,7,9,7,0
50,76804131,472468022,110679639,0,0,45065978,60,10,7,9,5,1
28,121989747,411905260,26559342,2000,0,44063260,24,6,5,7,7,1
61,32128721,319077532,68546805,0,3,94312593,48,6,5,5,4,0
34,87713624,31212591,102038451,0,3,42275367,84,10,7,4,4,1
59,128729950,326173123,180746507,2000,0,41557482,12,6,7,10,5,1
39,127925033,455789800,16364665,1600,0,57216892,24,6,7,5,5,1
23,144297271,189722693,133721518,2000,1,9400601,12,6,5,3,7,1
29,110775437,419066262,2816257,1000,0,116411819,48,8,7,9,6,1
32,47010181,156580571,125981710,0,0,82338321,48,6,7,7,7,0
54,22636440,285051645,110306497,1000,1,51292184,120,8,4,7,5,1
59,82324053,324212209,162373324,2000,0,31173661,120,8,7,7,4,1
48,86781502,338997518,106332494,0,2,93890802,24,8,7,7,4,1
41,51234135,441274657,70523319,2000,3,122381886,36,6,7,5,7,0
33,36210668,117311133,48550174,2000,3,194789080,24,8,7,3,5,0
64,96207061,131184792,17049948,1600,2,54495653,12,3,7,3,5,0
52,119353237,352020496,106922534,2500,2,10135307,48,10,7,9,5,1
48,149110033,88596906,177664385,2500,1,148522945,12,6,5,5,5,1
53,118579340,232135202,102948898,2500,0,50858067,12,6,7,5,5,1
31,123172213,10017192,147820571,2000,2,99431414,120,8,5,3,7,1
24,100139914,70489668,59686987,1000,0,162603913,60,6,7,9,5,0
48,148169945,339423192,89626171,1600,0,12210486,48,6,5,9,5,1
56,103194330,373730801,64920640,2000,1,32596255,48,6,5,5,6,1
52,131832927,57659516,21853222,0,0,24144329,12,2,5,9,6,1
36,142952004,113854775,83397720,2000,3,50576643,84,3,5,5,6,1
37,140881605,49452223,152857446,1600,3,38741217,48,3,5,9,5,1
34,69583994,216706421,78994999,0,0,66737356,84,8,5,3,4,1
56,30226067,63058035,130035844,1600,0,150529396,84,6,5,7,5,0
32,42343581,218648008,151723096,0,0,13257030,24,8,5,9,8,1
42,27699029,366049127,64547245,0,3,19383957,60,8,7,7,5,1
32,33701601,341694316,159502911,2500,0,115043146,24,10,5,9,4,1
51,44004661,140230243,67785143,1600,1,106450651,120,10,4,4,4,0
56,64342261,336881274,51221412,1600,0,97444639,36,8,4,4,5,1
43,90660154,463856065,44489233,0,1,105602242,36,6,5,10,4,1
59,112518667,173762193,39980829,1600,2,149697583,84,6,5,10,6,1
52,47420553,164559576,147424814,0,1,117342237,12,6,5,2,8,0
35,107427912,285719325,177501852,2000,2,94109762,84,6,7,5,5,1
45,111553679,122750905,46129694,2500,2,20941443,36,6,7,3,5,1
53,92620903,325789463,17048059,2500,1,195080367,24,6,5,3,5,0
57,137470323,416130885,62753395,0,2,51670061,36,10,5,4,5,1
53,34429325,229659252,131569447,1600,3,174485793,12,6,7,4,4,0
36,43025789,339753662,73704018,2500,2,78900652,48,8,5,10,7,1
64,75726427,325942711,109835307,0,2,138367615,60,6,4,5,5,1
56,36472655,19332780,148860993,0,2,93555294,12,6,7,4,6,0
24,93618498,91708147,81695706,2500,0,74061736,12,6,5,9,7,0
